3C,ChangeInsulationRValueForExteriorWalls,r_value,0.004813126563457499,0.006149711168865736,0.005383640807033815,0.0005782007216976453
3C,ChangeInsulationRValueForRoofs,r_value_roof,0.00019801132495040643,0.003918063827584718,0.0018980808465721521,0.00019475100823417724
3C,ChangeUValueandSHGCOfWindows,window_u_value_ip,0.0064326540458736715,0.007058766558951045,0.007242330283229977,0.0006557908816544725
3C,ChangeUValueandSHGCOfWindows,window_shgc,1.1958553228717994e-05,0.00022447042246827897,6.13513842829359e-06,5.561764216306366e-07
3C,ReplaceLightsInSpaceTypeWithLPD,lpd,0.3100496597584616,0.04109644343549812,0.31306626550596217,0.0237066124080064
3C,SetHeatingandCoolingSizingFactors,htg_sz_factor,0.0035962980125670216,0.004316332151527959,0.0026173827858244265,0.0002512713639250246
3C,SetHeatingandCoolingSizingFactors,clg_sz_factor,0.17951229525623788,0.03311897761505961,0.18189285340411734,0.016872842274619618
3C,SetWaterHeaterEfficiency,heater_thermal_efficiency,-1.2718829202607359e-05,0.00013334379166793755,2.6562799706386928e-06,2.839065101160002e-07
3C,AddOverhangsByProjectionFactor,projection_factor,0.004379806180046398,0.006116831152559282,0.004580180823395033,0.00045683755980455225
3C,ChangeOutdoorAir,design_spec_outdoor_air_per_person,0.0044111087851774165,0.004450038962269508,0.0033076611101840385,0.0003230442396654191
3C,ResizeExistingWindowsToMatchAGivenWWR,wwr,0.0004478818800618421,0.0015915656285709465,0.00034131723345483803,3.172819636347995e-05
3C,ChangeElectricEquipmentLoadsByPercentage,elecequip_power_change_percent,0.4835583567890837,0.05625253781306176,0.4867159549513777,0.04173027337491709
