1,6B,4.42,14.145714285714286,0.5857142857142857,0.62,14.608164136985714,1.7,1.5285714285714285,0.7,0.5,19.142857142857142,0.2057142857142857,0.0,0,184.4049794392344
2,6B,4.42,12.3,0.5857142857142857,0.62,14.608164136985714,1.7,1.5285714285714285,0.7,0.5,19.142857142857142,0.2057142857142857,0.0,0,185.22290296961927
3,6B,4.42,12.3,0.62,0.62,14.608164136985714,1.7,1.5285714285714285,0.7,0.5,19.142857142857142,0.2057142857142857,0.0,0,185.25854878455442
4,6B,4.42,12.3,0.62,0.62,14.608164136985714,1.7,1.5285714285714285,0.7,0.5,19.142857142857142,0.2057142857142857,-34.285714285714285,0,206.04911609779032
5,6B,4.42,12.3,0.62,0.62,22.6042118751,1.7,1.5285714285714285,0.7,0.5,19.142857142857142,0.2057142857142857,-34.285714285714285,0,223.29676148640596
6,6B,4.3,12.3,0.62,0.62,22.6042118751,1.7,1.5285714285714285,0.7,0.5,19.142857142857142,0.2057142857142857,-34.285714285714285,0,223.35196315210936
7,6B,4.3,12.3,0.62,0.62,22.6042118751,1.7,1.5285714285714285,0.7,0.5,26.0,0.2057142857142857,-34.285714285714285,0,224.7458870710597
8,6B,4.3,12.3,0.62,0.62,22.6042118751,1.7,1.5285714285714285,0.7,0.5,26.0,0.16,-34.285714285714285,0,224.27146609007144
9,6B,4.3,12.3,0.62,0.62,22.6042118751,1.7,1.3,0.7,0.5,26.0,0.16,-34.285714285714285,0,211.33882769983205
10,6B,4.3,12.3,0.62,0.62,22.6042118751,1.7,1.3,0.7571428571428571,0.5,26.0,0.16,-34.285714285714285,0,211.34740713527157
11,6B,4.3,12.3,0.62,0.62,22.6042118751,1.4714285714285715,1.3,0.7571428571428571,0.5,26.0,0.16,-34.285714285714285,0,210.41437673470722
12,6B,4.3,12.3,0.62,0.62,22.6042118751,1.4714285714285715,1.3,0.7571428571428571,0.2142857142857143,26.0,0.16,-34.285714285714285,0,212.57851446484068
13,6B,4.3,12.3,0.62,0.5,22.6042118751,1.4714285714285715,1.3,0.7571428571428571,0.2142857142857143,26.0,0.16,-34.285714285714285,0,211.5495743528158
14,6B,4.39,12.3,0.5942857142857143,0.5,8.6111283334,1.5285714285714285,1.5285714285714285,0.7571428571428571,0.5,20.857142857142858,0.24,-34.285714285714285,0,192.08461135018882
15,6B,4.39,12.3,0.5942857142857143,0.62,8.6111283334,1.5285714285714285,1.5285714285714285,0.7571428571428571,0.5,20.857142857142858,0.24,-34.285714285714285,0,193.1135514621273
16,6B,4.39,12.3,0.5942857142857143,0.62,8.6111283334,1.5285714285714285,1.5285714285714285,0.7571428571428571,0.5,20.857142857142858,0.24,0.0,0,172.32298414888777
17,6B,4.39,12.3,0.56,0.62,8.6111283334,1.5285714285714285,1.5285714285714285,0.7571428571428571,0.5,20.857142857142858,0.24,0.0,0,172.2873383339517
18,6B,4.39,12.3,0.56,0.62,8.6111283334,1.5285714285714285,1.3,0.7571428571428571,0.5,20.857142857142858,0.24,0.0,0,159.35469994376302
19,6B,4.39,12.3,0.56,0.62,8.6111283334,1.5285714285714285,1.3,0.7571428571428571,0.2142857142857143,20.857142857142858,0.24,0.0,0,161.5188376738451
20,6B,4.39,12.3,0.56,0.62,8.6111283334,1.3,1.3,0.7571428571428571,0.2142857142857143,20.857142857142858,0.24,0.0,0,160.58580727331713
21,6B,4.51,12.3,0.56,0.62,8.6111283334,1.3,1.3,0.7571428571428571,0.2142857142857143,20.857142857142858,0.24,0.0,0,160.53060560766704
22,6B,4.51,12.3,0.56,0.62,8.6111283334,1.3,1.3,0.7,0.2142857142857143,20.857142857142858,0.24,0.0,0,160.5220261722306
23,6B,4.51,12.3,0.56,0.62,8.6111283334,1.3,1.3,0.7,0.2142857142857143,14.0,0.24,0.0,0,159.1281022532616
24,6B,4.51,12.3,0.56,0.62,16.607176071514285,1.3,1.3,0.7,0.2142857142857143,14.0,0.24,0.0,0,176.3757476418687
25,6B,4.51,12.3,0.56,0.62,16.607176071514285,1.3,1.3,0.7,0.2142857142857143,14.0,0.19428571428571428,0.0,0,175.90132666084952
26,6B,4.51,14.145714285714286,0.56,0.62,16.607176071514285,1.3,1.3,0.7,0.2142857142857143,14.0,0.19428571428571428,0.0,0,175.08340313042555
27,6B,4.3,15.53,0.5942857142857143,0.53,16.607176071514285,1.7,1.4714285714285715,0.7428571428571429,0.0,26.0,0.24,-25.714285714285715,0,205.29903732042243
28,6B,4.3,15.53,0.5942857142857143,0.53,8.6111283334,1.7,1.4714285714285715,0.7428571428571429,0.0,26.0,0.24,-25.714285714285715,0,188.05139193178633
29,6B,4.3,15.53,0.5942857142857143,0.53,8.6111283334,1.7,1.4714285714285715,0.8,0.0,26.0,0.24,-25.714285714285715,0,188.05997136719128
30,6B,4.3,15.53,0.5942857142857143,0.41,8.6111283334,1.7,1.4714285714285715,0.8,0.0,26.0,0.24,-25.714285714285715,0,187.03103125528736
31,6B,4.3,13.684285714285714,0.5942857142857143,0.41,8.6111283334,1.7,1.4714285714285715,0.8,0.0,26.0,0.24,-25.714285714285715,0,187.8489547856836
32,6B,4.3,13.684285714285714,0.5942857142857143,0.41,8.6111283334,1.7,1.4714285714285715,0.8,0.0,26.0,0.24,-60.0,0,208.63952209891062
33,6B,4.3,13.684285714285714,0.5942857142857143,0.41,8.6111283334,1.7,1.7,0.8,0.0,26.0,0.24,-60.0,0,221.57216048921504
34,6B,4.3,13.684285714285714,0.5942857142857143,0.41,8.6111283334,1.7,1.7,0.8,0.0,26.0,0.19428571428571428,-60.0,0,221.0977395080517
35,6B,4.3,13.684285714285714,0.5942857142857143,0.41,8.6111283334,1.7,1.7,0.8,0.0,19.142857142857142,0.19428571428571428,-60.0,0,219.7038155890977
36,6B,4.3,13.684285714285714,0.56,0.41,8.6111283334,1.7,1.7,0.8,0.0,19.142857142857142,0.19428571428571428,-60.0,0,219.66816977423326
37,6B,4.3,13.684285714285714,0.56,0.41,8.6111283334,1.4714285714285715,1.7,0.8,0.0,19.142857142857142,0.19428571428571428,-60.0,0,218.73513937369438
38,6B,4.3,13.684285714285714,0.56,0.41,8.6111283334,1.4714285714285715,1.7,0.8,0.2857142857142857,19.142857142857142,0.19428571428571428,-60.0,0,216.57100164352863
39,6B,4.42,13.684285714285714,0.56,0.41,8.6111283334,1.4714285714285715,1.7,0.8,0.2857142857142857,19.142857142857142,0.19428571428571428,-60.0,0,216.5157999778698
40,6B,4.51,13.684285714285714,0.56,0.53,22.6042118751,1.5285714285714285,1.7,0.7571428571428571,0.0,14.0,0.2057142857142857,-60.0,0,249.15084133039767
41,6B,4.51,13.684285714285714,0.56,0.41,22.6042118751,1.5285714285714285,1.7,0.7571428571428571,0.0,14.0,0.2057142857142857,-60.0,0,248.12190121841644
42,6B,4.51,15.53,0.56,0.41,22.6042118751,1.5285714285714285,1.7,0.7571428571428571,0.0,14.0,0.2057142857142857,-60.0,0,247.30397768802135
43,6B,4.51,15.53,0.56,0.41,22.6042118751,1.5285714285714285,1.4714285714285715,0.7571428571428571,0.0,14.0,0.2057142857142857,-60.0,0,234.37133929778514
44,6B,4.51,15.53,0.56,0.41,22.6042118751,1.5285714285714285,1.4714285714285715,0.7,0.0,14.0,0.2057142857142857,-60.0,0,234.36275986239838
45,6B,4.51,15.53,0.56,0.41,22.6042118751,1.5285714285714285,1.4714285714285715,0.7,0.0,14.0,0.16,-60.0,0,233.8883388813419
46,6B,4.51,15.53,0.56,0.41,22.6042118751,1.5285714285714285,1.4714285714285715,0.7,0.2857142857142857,14.0,0.16,-60.0,0,231.72420115120207
47,6B,4.39,15.53,0.56,0.41,22.6042118751,1.5285714285714285,1.4714285714285715,0.7,0.2857142857142857,14.0,0.16,-60.0,0,231.7794028168368
48,6B,4.39,15.53,0.56,0.41,22.6042118751,1.3,1.4714285714285715,0.7,0.2857142857142857,14.0,0.16,-60.0,0,230.84637241630656
49,6B,4.39,15.53,0.56,0.41,22.6042118751,1.3,1.4714285714285715,0.7,0.2857142857142857,14.0,0.16,-25.714285714285715,0,210.05580510309932
50,6B,4.39,15.53,0.56,0.41,22.6042118751,1.3,1.4714285714285715,0.7,0.2857142857142857,20.857142857142858,0.16,-25.714285714285715,0,211.44972902205012
51,6B,4.39,15.53,0.5942857142857143,0.41,22.6042118751,1.3,1.4714285714285715,0.7,0.2857142857142857,20.857142857142858,0.16,-25.714285714285715,0,211.48537483700187
52,6B,4.39,15.53,0.5942857142857143,0.41,14.608164136985714,1.3,1.4714285714285715,0.7,0.2857142857142857,20.857142857142858,0.16,-25.714285714285715,0,194.23772944836213
